"Borrado";"Favorito";"Fecha";"Fuente";"Texto";"Enlace";"Marca";"Usuario";"Oficial";"Opinion";"Categoria";"Tags";"Impacto"
"false";"false";"2020-05-05 18:40:39";"twitter";"RT: We?ve published a paper on #citizenscience & #sustanaibletransitions. Timely challenges: Increase the diversity and intensity of participation; address social nature of sustainability problems; and reduce tensions between #citizenscience and academy. https://t.co/nBvTyeVUMP https://t.co/pdN8KkKkEg";"null";"Citizen science All World";"1a3392b05bb8ce62541a0b1ffebb3274";"false";"-66,67";"";"";"38,11"
"false";"false";"2020-05-05 18:40:58";"twitter";"RT: It might feel like Summer, but Aspen Colorado is still looking snowy. Thanks @communitysnowob for keeping outdoor recreators updated. ?????(PC: Sarah Johnson) #citizenscience https://t.co/RlEdGDIsZp";"null";"Citizen science All World";"81755ddef349503b36a4f4540d5f246a";"false";"0";"";"";"50,53"
"false";"false";"2020-05-05 18:41:28";"twitter";"RT: Teachers, we see you! Thank you for inspiring students to love parks through learning. \n \n Learn about Citizen Science 2.0, one way we help educators access parks: https://t.co/x0cSXfbm2Q \n \n ?@RockyNPS via @NatlParkService \n \n #FindYourPark #EncuentraTuParque #TeacherAppreciationDay https://t.co/JLdb9H0ccS";"null";"Citizen science All World";"94ccb7bae4c9739974e4c9a268ed3ec5";"false";"33,33";"";"";"38,7"
"false";"false";"2020-05-05 18:52:59";"twitter";"RT: Here is my @skepticscience blog post about the neat and varied session ITS1.8/SSS1.1 on #citizenscience and #openscience from #shareEGU20 which I enjoyed a lot preparing for and participating in: \n https://t.co/AyA18RrGTQ https://t.co/tZvIpYqk0H";"null";"Citizen science All World";"dd1fad669861677e387f52f081d8fe40";"false";"100";"";"";"42,75"
"false";"false";"2020-05-05 18:40:02";"twitter";"Want to learn more about #issuesinecology like wind energy, #climate change, #endangered species, citizen science, and more? Visit us: https://t.co/pTDPNM7GdK #science #LearnAtHome #citizenscience #climatechange #windenergy https://t.co/aZwJuwOnS4";"null";"Citizen science All World";"06f5356571543a517be411a4f2a5654a";"false";"0";"";"";"0"
"false";"false";"2020-05-05 18:46:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 3.12ugr/m3. Dust level #PM2.5 is: 1.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 18:46:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 3.12ugr/m3. Dust level #PM2.5 is: 1.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 18:37:15";"twitter";"RT: Exploring our neighborhood and getting in some citizen science with @DebrisTracker @NatGeo #dandelionswerethemostexcitingfind #becurious #citizenscience https://t.co/PCO4m10tFY";"null";"Citizen science All World";"81755ddef349503b36a4f4540d5f246a";"false";"0";"";"";"50,53"
"false";"false";"2020-05-05 18:49:57";"twitter";"Who has seen one of this amazing birds in BC and hasn?t reported in @Team_eBird or @inaturalist? please contact @DavideScridel #ptarmigan \n RT please";"null";"Citizen science All World";"aa34be6e9bdc5d926f0f2ba38007a790";"false";"0";"";"";"31,39"
"false";"false";"2020-05-05 18:39:03";"twitter";"When somebody relevant recognizes your work and effort - a reference means a lot! It means even more when this is not the case in your neighbourhood...?? \n #invasivespecies #CitizenScience";"null";"Citizen science All World";"db600d160acac4e2664b79a3ef910d67";"false";"-33,33";"";"";"15,83"
"false";"false";"2020-05-05 19:27:21";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à l?opération de sciences participatives ?Confinés, mais aux aguets?. ? Déjà + d?1,2 million d?oiseaux observés. \n \n ?? https://t.co/U8n6Ba5PES \n \n #RestezauNid #Biodiversité #ODD #EDD @LPOFrance \n @Le_Museum";"null";"Citizen science All World";"97aa94be4376589daa798895a5287122";"false";"0";"";"";"34,57"
"false";"false";"2020-05-05 19:27:21";"twitter";"RT: ? Dernière semaine pour recenser les oiseaux depuis chez vous en contribuant à l?opération de sciences participatives ?Confinés, mais aux aguets?. ? Déjà + d?1,2 million d?oiseaux observés. \n \n ?? https://t.co/U8n6Ba5PES \n \n #RestezauNid #Biodiversité #ODD #EDD @LPOFrance \n @Le_Museum";"null";"Citizen science EU";"97aa94be4376589daa798895a5287122";"false";"0";"";"";"34,57"
"false";"false";"2020-05-05 19:27:39";"twitter";"RT: #SabíasQue El #GlobalBigDay es una iniciativa de ciencia ciudadana mundial, que comenzó en 2015, para crear conciencia sobre la importancia de la conservación de las aves. Conoce más acerca de este este importante evento en el siguiente enlace?https://t.co/x8mFNSJ0u4 #aventanear https://t.co/bemCmdyEur";"null";"Citizen science All World";"229f8ebf966aeb1e49b09d5d6c1c922a";"false";"0";"Curiosidad_Interés,Compasión_Bondad,Admiración_Exaltación";"";"25,32"
"false";"false";"2020-05-05 19:28:02";"twitter";"SDBN Feed: Launch of All of Us Research Program heralds new era for technology-driven citizen science and precision medicine - https://t.co/JQpBHK8hu6 #biotech #news";"null";"Citizen science All World";"f2403136099617cbc465bd1a48851457";"false";"0";"";"";"53,41"
"false";"false";"2020-05-05 19:28:03";"twitter";"RT: How has social distancing impacted your activities? That?s exactly what the pre-kindergarten ? second grade students in our virtual lab groups wanted to know! Check out the results of their citizen science project! #GivingTuesdayNow \n \n https://t.co/58hcB4HzCs https://t.co/1Sdm3UYbKa";"null";"Citizen science All World";"7e31cafd43a23865d5ef63417cf7dfee";"false";"0";"";"";"22,84"
"false";"false";"2020-05-05 19:26:18";"twitter";"If you?ve enjoyed the @LFlopark AGM & want to do more for wildlife please visit https://t.co/gTTjbzHATI, follow our hints and tips, survey your space & help with #citizenscience research! #Naturehood";"null";"Citizen science All World";"d21396460457b8435b092250123cc6d3";"false";"33,33";"";"";"35,99"
"false";"false";"2020-05-05 19:26:18";"twitter";"If you?ve enjoyed the @LFlopark AGM & want to do more for wildlife please visit https://t.co/gTTjbzHATI, follow our hints and tips, survey your space & help with #citizenscience research! #Naturehood";"null";"Citizen science EU";"d21396460457b8435b092250123cc6d3";"false";"33,33";"";"";"35,99"
"false";"false";"2020-05-05 19:26:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 2.62ugr/m3. Dust level #PM2.5 is: 1.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 19:26:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 2.62ugr/m3. Dust level #PM2.5 is: 1.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 19:26:48";"twitter";"RT: Help us test a new citizen science project before it officially launches! Preview and contribute to ?Planet Patrol?, a new search for exoplanets: \n https://t.co/qm4FUUjR88 \n \n #DoNASAScience #NASAscience #NASAatHome #CitizenScience @backyardworlds @planethunters https://t.co/RM8VUx0jOa";"null";"Citizen science All World";"f0c2cb8b520e27f1a941101298d57df1";"false";"0";"";"";"40,2"
"false";"false";"2020-05-05 19:31:18";"twitter";"RT: Wedneday at 6am the 3rd wave of our #CitizenScience survey on the impacts of #COVID19 on Ireland opens. \n What do you think about the Government?s plan to ease the lockdown? \n Have your say & please RT too, thanks! \n \n https://t.co/auan7pme8i";"null";"Citizen science All World";"7b7376cb97c3edb1df9828eed0d93673";"false";"100";"";"";"43,18"
"false";"false";"2020-05-05 19:31:18";"twitter";"RT: Wedneday at 6am the 3rd wave of our #CitizenScience survey on the impacts of #COVID19 on Ireland opens. \n What do you think about the Government?s plan to ease the lockdown? \n Have your say & please RT too, thanks! \n \n https://t.co/auan7pme8i";"null";"Citizen science EU";"7b7376cb97c3edb1df9828eed0d93673";"false";"100";"";"";"43,18"
"false";"false";"2020-05-05 19:31:29";"twitter";"Good citizen science analysis. Of course, waiting to hear what OPCW says about the end-to-end breaches in PPE by fake WhiteHelmets at an alleged sarin crater. Not to mention their end-to-end chain of sample custody.";"null";"Citizen science All World";"9d7f2e5b28a30977d718019bd4e1da2b";"false";"0";"";"";"38,94"
"false";"false";"2020-05-05 19:21:06";"twitter";"RT: Wedneday at 6am the 3rd wave of our #CitizenScience survey on the impacts of #COVID19 on Ireland opens. \n What do you think about the Government?s plan to ease the lockdown? \n Have your say & please RT too, thanks! \n \n https://t.co/auan7pme8i";"null";"Citizen science All World";"8530882e56f2acde678ff846e5218d2e";"false";"100";"";"";"31,19"
"false";"false";"2020-05-05 19:21:12";"twitter";"Fantastic list of resources and ways to get involved. Great for adults and #homeschooling";"null";"Citizen science EU";"85c1ad3b31fe8539a64113b2eaad3c5e";"false";"50";"";"";"33,98"
"false";"false";"2020-05-05 19:21:12";"twitter";"Fantastic list of resources and ways to get involved. Great for adults and #homeschooling";"null";"Citizen science All World";"85c1ad3b31fe8539a64113b2eaad3c5e";"false";"50";"";"";"33,98"
"false";"false";"2020-05-05 19:16:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is NE. Dust level #PM10 is: 4.53ugr/m3. Dust level #PM2.5 is: 1.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 19:16:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is NE. Dust level #PM10 is: 4.53ugr/m3. Dust level #PM2.5 is: 1.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
"false";"false";"2020-05-05 19:16:40";"twitter";"RT: Despite #COVID?19 , @CGIAR is still advancing in training partners in novel #CitizenScience based, digital methods like #TRICOT. @BiovIntCIAT_eng @IITA_CGIAR, @Cipotato https://t.co/ft1oMYwuAq";"null";"Citizen science All World";"fb4970b04ce4d5b6adfc1ff4fe4700e6";"false";"33,33";"";"";"32,17"
"false";"false";"2020-05-05 19:16:00";"twitter";"RT: Family outing at the watering hole on the @naturespy #CameraTraps in #Croatia \n \n To do your bit for #conservation either download the app for free or get started here, no expertise required! > https://t.co/w7F81YLNWS \n \n #CitizenScience #Wildlife #Nature \n #ConservationAtYourFingertips https://t.co/9XXshSnqbq";"null";"Citizen science EU";"399e752be24eb3e1ab5d5d3e60cd6b6d";"false";"-33,33";"";"";"48,69"
"false";"false";"2020-05-05 19:16:00";"twitter";"RT: Family outing at the watering hole on the @naturespy #CameraTraps in #Croatia \n \n To do your bit for #conservation either download the app for free or get started here, no expertise required! > https://t.co/w7F81YLNWS \n \n #CitizenScience #Wildlife #Nature \n #ConservationAtYourFingertips https://t.co/9XXshSnqbq";"null";"Citizen science All World";"399e752be24eb3e1ab5d5d3e60cd6b6d";"false";"-33,33";"";"";"48,69"
"false";"false";"2020-05-05 19:14:42";"twitter";"RT: We?ve published a paper on #citizenscience & #sustanaibletransitions. Timely challenges: Increase the diversity and intensity of participation; address social nature of sustainability problems; and reduce tensions between #citizenscience and academy. https://t.co/nBvTyeVUMP https://t.co/pdN8KkKkEg";"null";"Citizen science EU";"1f1acb9430c83b0e1f413e59c411a781";"false";"-66,67";"";"";"50,83"
"false";"false";"2020-05-05 19:14:42";"twitter";"RT: We?ve published a paper on #citizenscience & #sustanaibletransitions. Timely challenges: Increase the diversity and intensity of participation; address social nature of sustainability problems; and reduce tensions between #citizenscience and academy. https://t.co/nBvTyeVUMP https://t.co/pdN8KkKkEg";"null";"Citizen science All World";"1f1acb9430c83b0e1f413e59c411a781";"false";"-66,67";"";"";"50,83"
"false";"false";"2020-05-05 19:25:05";"twitter";"Thanks to our friends @WhiteheadInst for BioNook, today?s #MITDailyLearning resource! Use this resource hub to find free materials on biology and research, plus suggestions for fun outside activities and hands-on citizen science projects! https://t.co/wmIkr3m0kj https://t.co/M0dCZXiNZG";"null";"Citizen science All World";"bf47a29a596b47cd6be460d3a0eea9bc";"false";"100";"";"";"46,42"
"false";"false";"2020-05-05 19:26:02";"twitter";"RT: Thank you so much Teresa Carey for highlighting @BiAffect #CitizenScience community! We really really appreciate it?? https://t.co/85dNMtHW6m";"null";"Citizen science All World";"b881b667a00cd50711e4a4773dec3e50";"false";"16,67";"";"";"18,81"
"false";"false";"2020-05-05 19:48:16";"twitter";"RT: It?s #STEAMSquad week 5, where you can eavesdrop on manatees AND meet @naturalsciences ?s new director, @ericdorfman ! Join in the #CitizenScience fun at https://t.co/jVPQipFTn5! With @RRobDunn , @the_zooniverse , and more!";"null";"Citizen science All World";"1e91f516fc37285c8c8ce652155c6681";"false";"33,33";"";"";"40,81"
"false";"false";"2020-05-05 19:48:20";"twitter";"RT: Which birds live near you?! \n Find out by participating in ?Bird Blitz at Home? this May! \n It?s fun and easy for students and families to learn about local birds, and contribute to Citizen Science! \n Learn more: https://t.co/wAQigfYAC3 \n #HomeBirdBlitz #SchoolyardBirdBlitz https://t.co/gpUVx43zWt";"null";"Citizen science All World";"61547b03e4a011f169321e64b7eede50";"false";"66,67";"";"";"44,66"
"false";"false";"2020-05-05 19:48:24";"twitter";"Can Citizen Science contribute to solve COVID-19 crisis? https://t.co/NxpvtpWNvY MOFET Institute is honored to lead and coordinate the #cstrack project by #Horizon2020 #H2020 @EU_H2020 @cstrackproject #EUvsVirus #CitizenScience";"null";"Citizen science All World";"701f88bb24604d17ee4c48f219acfb93";"false";"66,67";"";"";"39,08"
"false";"false";"2020-05-05 19:48:33";"twitter";"RT: May is #LymeDisease awareness month and is a peak period for #tick activity in the #Midwest https://t.co/13UrAxoELp \n \n Make sure to use repellents and do tick checks! Also?check out @TickAppOnTour to participate in tick-related #CitizenScience \n \n ?: CDC https://t.co/fETjkWBC5J";"null";"Citizen science All World";"c829846924b03a36f1418dc43a31c70f";"false";"0";"";"";"53,47"
"false";"false";"2020-05-05 19:48:35";"twitter";"RT: Are you considering adding citizen science to your course? Join us for the FIVE live-stream events to explore how #CitizenScience fits in #HigherEducation @CitSciAssoc @CoopSciScoop @RachelKTheodoro @BrandeisU @BrandeisScience @terryagates @CaterpillarsCt https://t.co/Bwth2R6cB7";"null";"Citizen science All World";"f0d5545898e4f05db9c36b1f5942ca5e";"false";"-33,33";"";"";"33,13"
"false";"false";"2020-05-05 19:56:13";"twitter";"RT: Exploring our neighborhood and getting in some citizen science with @DebrisTracker @NatGeo #dandelionswerethemostexcitingfind #becurious #citizenscience https://t.co/PCO4m10tFY";"null";"Citizen science All World";"40c9d0a7e434565f2d77da5d906259a6";"false";"0";"";"";"52,56"
"false";"false";"2020-05-05 19:56:19";"twitter";"#WSTC6 #ConsSesh2 \n \n Our next presentation is from Rodrigo @elrodrigosilva \n \n A storm-petrel breeding into the Andes? Evidence from the Fueguian storm-petrel (Oceanites oceanicus chilensis) in central Chile \n \n #TeamStormie #CitizenScience #LightPollution";"null";"Citizen science All World";"16d76016211b682181c3fad242be8f59";"false";"0";"";"";"32,58"
"false";"false";"2020-05-05 19:56:25";"twitter";"Measurement: That?s great, the level is below 5 ugr/m3. Wind direction is NE. Dust level #PM10 is: 2.87ugr/m3. Dust level #PM2.5 is: 1.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"50";"";"";"6,59"
